sku_id,product_name,brand,category,subcategory,base_price,quality_score,price_tier,overpriced_flag,weak_listing_flag
TFO-0029,TerraFlow Outfitters Everyday Outdoor Sandals,TerraFlow Outfitters,Sports & Outdoor,Outdoor Sandals,220.0,0.29,Mid-Market,False,False
TFO-0030,TerraFlow Outfitters Comfort Fit Quick-Dry Tee,TerraFlow Outfitters,Sports & Outdoor,Quick-Dry Tee,276.0,0.683,Mid-Market,False,False
TFO-0031,TerraFlow Outfitters Urban Sports Backpack,TerraFlow Outfitters,Sports & Outdoor,Sports Backpack,442.0,0.717,Premium,False,False
TFO-0032,TerraFlow Outfitters Lumen Quick-Dry Tee,TerraFlow Outfitters,Sports & Outdoor,Quick-Dry Tee,81.0,0.774,Value,False,False
STA-0001,StreetArc AirLite Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,384.0,0.522,Mid-Market,False,False
STA-0002,StreetArc Breeze Sandals,StreetArc,Footwear,Sandals,385.0,0.755,Mid-Market,False,False
STA-0003,StreetArc SunCore Canvas Sneakers,StreetArc,Footwear,Canvas Sneakers,328.0,0.615,Value,False,False
STA-0004,StreetArc Minimal Boots,StreetArc,Footwear,Boots,361.0,0.569,Value,False,False
STA-0005,StreetArc CloudSoft Leather Shoes,StreetArc,Footwear,Leather Shoes,224.0,0.786,Value,False,False
STA-0006,StreetArc Featherweight Workwear Shoes,StreetArc,Footwear,Workwear Shoes,354.0,0.708,Value,False,False
STA-0007,StreetArc Classic Running Shoes,StreetArc,Footwear,Running Shoes,320.0,0.318,Value,False,False
STA-0008,StreetArc New Season Leather Shoes,StreetArc,Footwear,Leather Shoes,411.0,0.77,Mid-Market,False,False
STA-0009,StreetArc Everyday Canvas Sneakers,StreetArc,Footwear,Canvas Sneakers,604.0,0.652,Premium,False,False
STA-0010,StreetArc Comfort Fit Running Shoes,StreetArc,Footwear,Running Shoes,488.0,0.827,Mid-Market,False,True
STA-0011,StreetArc Urban Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,373.0,0.871,Mid-Market,False,False
STA-0012,StreetArc Lumen Boots,StreetArc,Footwear,Boots,432.0,0.811,Mid-Market,False,True
STA-0013,StreetArc Breathable Workwear Shoes,StreetArc,Footwear,Workwear Shoes,602.0,0.581,Premium,False,False
STA-0014,StreetArc GripPro Skate Shoes,StreetArc,Footwear,Skate Shoes,443.0,0.492,Mid-Market,False,False
STA-0015,StreetArc CushionFlex Skate Shoes,StreetArc,Footwear,Skate Shoes,298.0,0.541,Value,False,False
STA-0016,StreetArc Trail Ready Skate Shoes,StreetArc,Footwear,Skate Shoes,617.0,0.751,Premium,False,False
STA-0017,StreetArc Limited Running Shoes,StreetArc,Footwear,Running Shoes,331.0,0.475,Value,False,False
STA-0018,StreetArc Vintage Boots,StreetArc,Footwear,Boots,613.0,0.728,Premium,False,False
STA-0019,StreetArc TechFeel Workwear Shoes,StreetArc,Footwear,Workwear Shoes,225.0,0.557,Value,True,False
STA-0020,StreetArc Durable Boots,StreetArc,Footwear,Boots,332.0,0.297,Value,True,False
STA-0021,StreetArc AirLite Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,512.0,0.38,Mid-Market,False,False
STA-0022,StreetArc Breeze Skate Shoes,StreetArc,Footwear,Skate Shoes,555.0,0.882,Premium,False,False
STA-0023,StreetArc SunCore Leather Shoes,StreetArc,Footwear,Leather Shoes,282.0,0.678,Value,False,False
STA-0024,StreetArc Minimal Boots,StreetArc,Footwear,Boots,587.0,0.603,Premium,False,False
STA-0025,StreetArc CloudSoft Boots,StreetArc,Footwear,Boots,284.0,0.568,Value,False,False
STA-0026,StreetArc Featherweight Boots,StreetArc,Footwear,Boots,391.0,0.649,Mid-Market,False,False
STA-0027,StreetArc Classic Skate Shoes,StreetArc,Footwear,Skate Shoes,450.0,0.638,Mid-Market,False,False
STA-0028,StreetArc New Season Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,281.0,0.767,Value,False,False
STA-0029,StreetArc Everyday Leather Shoes,StreetArc,Footwear,Leather Shoes,251.0,0.9,Value,False,False
STA-0030,StreetArc Comfort Fit Sandals,StreetArc,Footwear,Sandals,627.0,0.7,Premium,False,False
STA-0031,StreetArc Urban Canvas Sneakers,StreetArc,Footwear,Canvas Sneakers,379.0,0.785,Mid-Market,False,False
STA-0032,StreetArc Lumen Leather Shoes,StreetArc,Footwear,Leather Shoes,417.0,0.639,Mid-Market,False,False
STA-0033,StreetArc Breathable Skate Shoes,StreetArc,Footwear,Skate Shoes,290.0,0.623,Value,False,False
STA-0034,StreetArc GripPro Skate Shoes,StreetArc,Footwear,Skate Shoes,528.0,0.586,Mid-Market,False,False
STA-0035,StreetArc CushionFlex Leather Shoes,StreetArc,Footwear,Leather Shoes,305.0,0.776,Value,False,False
STA-0036,StreetArc Trail Ready Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,543.0,0.85,Premium,False,False
STA-0037,StreetArc Limited Running Shoes,StreetArc,Footwear,Running Shoes,250.0,0.767,Value,False,False
STA-0038,StreetArc Vintage Canvas Sneakers,StreetArc,Footwear,Canvas Sneakers,665.0,0.825,Premium,False,True
STA-0039,StreetArc TechFeel Workwear Shoes,StreetArc,Footwear,Workwear Shoes,673.0,0.421,Premium,False,False
STA-0040,StreetArc Durable Skate Shoes,StreetArc,Footwear,Skate Shoes,418.0,0.383,Mid-Market,False,False
STA-0041,StreetArc AirLite Canvas Sneakers,StreetArc,Footwear,Canvas Sneakers,479.0,0.688,Mid-Market,False,False
STA-0042,StreetArc Breeze Boots,StreetArc,Footwear,Boots,458.0,0.627,Mid-Market,False,False
STA-0043,StreetArc SunCore Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,450.0,0.531,Mid-Market,True,False
STA-0044,StreetArc Minimal Sandals,StreetArc,Footwear,Sandals,256.0,0.784,Value,False,False
STA-0045,StreetArc CloudSoft Athleisure Sneakers,StreetArc,Footwear,Athleisure Sneakers,499.0,0.513,Mid-Market,False,True
STA-0046,StreetArc Featherweight Workwear Shoes,StreetArc,Footwear,Workwear Shoes,452.0,0.67,Mid-Market,True,False
STA-0047,StreetArc Classic Running Shoes,StreetArc,Footwear,Running Shoes,319.0,0.916,Value,False,False
STA-0048,StreetArc New Season Workwear Shoes,StreetArc,Footwear,Workwear Shoes,509.0,0.907,Mid-Market,False,False
STA-0049,StreetArc Everyday Canvas Sneakers,StreetArc,Footwear,Canvas Sneakers,521.0,0.856,Mid-Market,False,False
STA-0050,StreetArc Comfort Fit Skate Shoes,StreetArc,Footwear,Skate Shoes,420.0,0.543,Mid-Market,False,False
STA-0051,StreetArc Urban Leather Shoes,StreetArc,Footwear,Leather Shoes,695.0,0.427,Premium,True,False
STA-0052,StreetArc Lumen Leather Shoes,StreetArc,Footwear,Leather Shoes,684.0,0.826,Premium,False,True
STA-0053,StreetArc Breathable Skate Shoes,StreetArc,Footwear,Skate Shoes,280.0,0.599,Value,False,False
STA-0054,StreetArc GripPro Sandals,StreetArc,Footwear,Sandals,591.0,0.686,Premium,False,False
STA-0055,StreetArc CushionFlex Running Shoes,StreetArc,Footwear,Running Shoes,237.0,0.232,Value,False,True
HRW-0001,Heritage Walk AirLite Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,200.0,0.911,Mid-Market,False,False
HRW-0002,Heritage Walk Breeze Boots,Heritage Walk,Footwear,Boots,66.0,0.38,Value,False,False
HRW-0003,Heritage Walk SunCore Workwear Shoes,Heritage Walk,Footwear,Workwear Shoes,113.0,0.908,Value,False,False
HRW-0004,Heritage Walk Minimal Running Shoes,Heritage Walk,Footwear,Running Shoes,100.0,0.39,Value,False,False
HRW-0005,Heritage Walk CloudSoft Workwear Shoes,Heritage Walk,Footwear,Workwear Shoes,184.0,0.863,Mid-Market,False,False
HRW-0006,Heritage Walk Featherweight Running Shoes,Heritage Walk,Footwear,Running Shoes,108.0,0.774,Value,False,False
HRW-0007,Heritage Walk Classic Skate Shoes,Heritage Walk,Footwear,Skate Shoes,190.0,0.445,Mid-Market,False,True
HRW-0008,Heritage Walk New Season Skate Shoes,Heritage Walk,Footwear,Skate Shoes,128.0,0.802,Value,True,False
HRW-0009,Heritage Walk Everyday Skate Shoes,Heritage Walk,Footwear,Skate Shoes,208.0,0.811,Mid-Market,False,False
HRW-0010,Heritage Walk Comfort Fit Workwear Shoes,Heritage Walk,Footwear,Workwear Shoes,151.0,0.577,Mid-Market,False,False
HRW-0011,Heritage Walk Urban Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,214.0,0.75,Mid-Market,False,False
HRW-0012,Heritage Walk Lumen Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,123.0,0.9,Value,True,False
HRW-0013,Heritage Walk Breathable Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,73.0,0.591,Value,False,True
HRW-0014,Heritage Walk GripPro Leather Shoes,Heritage Walk,Footwear,Leather Shoes,68.0,0.654,Value,False,False
HRW-0015,Heritage Walk CushionFlex Athleisure Sneakers,Heritage Walk,Footwear,Athleisure Sneakers,188.0,0.603,Mid-Market,False,False
HRW-0016,Heritage Walk Trail Ready Skate Shoes,Heritage Walk,Footwear,Skate Shoes,201.0,0.741,Mid-Market,False,False
HRW-0017,Heritage Walk Limited Running Shoes,Heritage Walk,Footwear,Running Shoes,207.0,0.467,Mid-Market,False,False
HRW-0018,Heritage Walk Vintage Running Shoes,Heritage Walk,Footwear,Running Shoes,294.0,0.838,Premium,False,False
HRW-0019,Heritage Walk TechFeel Sandals,Heritage Walk,Footwear,Sandals,268.0,0.582,Premium,False,False
HRW-0020,Heritage Walk Durable Sandals,Heritage Walk,Footwear,Sandals,118.0,0.642,Value,False,False
HRW-0021,Heritage Walk AirLite Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,238.0,0.736,Premium,False,False
HRW-0022,Heritage Walk Breeze Boots,Heritage Walk,Footwear,Boots,257.0,0.544,Premium,False,False
HRW-0023,Heritage Walk SunCore Workwear Shoes,Heritage Walk,Footwear,Workwear Shoes,247.0,0.579,Premium,True,False
HRW-0024,Heritage Walk Minimal Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,284.0,0.776,Premium,False,True
HRW-0025,Heritage Walk CloudSoft Skate Shoes,Heritage Walk,Footwear,Skate Shoes,202.0,0.764,Mid-Market,False,False
HRW-0026,Heritage Walk Featherweight Sandals,Heritage Walk,Footwear,Sandals,85.0,0.589,Value,False,False
HRW-0027,Heritage Walk Classic Boots,Heritage Walk,Footwear,Boots,205.0,0.547,Mid-Market,False,False
HRW-0028,Heritage Walk New Season Athleisure Sneakers,Heritage Walk,Footwear,Athleisure Sneakers,122.0,0.865,Value,False,False
HRW-0029,Heritage Walk Everyday Sandals,Heritage Walk,Footwear,Sandals,287.0,0.598,Premium,False,False
HRW-0030,Heritage Walk Comfort Fit Leather Shoes,Heritage Walk,Footwear,Leather Shoes,132.0,0.356,Mid-Market,False,False
HRW-0031,Heritage Walk Urban Sandals,Heritage Walk,Footwear,Sandals,149.0,0.733,Mid-Market,False,False
HRW-0032,Heritage Walk Lumen Skate Shoes,Heritage Walk,Footwear,Skate Shoes,169.0,0.884,Mid-Market,False,False
HRW-0033,Heritage Walk Breathable Leather Shoes,Heritage Walk,Footwear,Leather Shoes,282.0,0.869,Premium,False,False
HRW-0034,Heritage Walk GripPro Running Shoes,Heritage Walk,Footwear,Running Shoes,125.0,0.46,Value,False,False
HRW-0035,Heritage Walk CushionFlex Leather Shoes,Heritage Walk,Footwear,Leather Shoes,139.0,0.535,Mid-Market,False,False
HRW-0036,Heritage Walk Trail Ready Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,275.0,0.857,Premium,False,False
HRW-0037,Heritage Walk Limited Boots,Heritage Walk,Footwear,Boots,230.0,0.49,Premium,False,False
HRW-0038,Heritage Walk Vintage Running Shoes,Heritage Walk,Footwear,Running Shoes,222.0,0.33,Premium,False,False
HRW-0039,Heritage Walk TechFeel Skate Shoes,Heritage Walk,Footwear,Skate Shoes,76.0,0.561,Value,False,False
HRW-0040,Heritage Walk Durable Skate Shoes,Heritage Walk,Footwear,Skate Shoes,108.0,0.567,Value,False,False
HRW-0041,Heritage Walk AirLite Skate Shoes,Heritage Walk,Footwear,Skate Shoes,157.0,0.592,Mid-Market,False,False
HRW-0042,Heritage Walk Breeze Canvas Sneakers,Heritage Walk,Footwear,Canvas Sneakers,172.0,0.682,Mid-Market,False,False
HRW-0043,Heritage Walk SunCore Leather Shoes,Heritage Walk,Footwear,Leather Shoes,239.0,0.71,Premium,False,True
HRW-0044,Heritage Walk Minimal Athleisure Sneakers,Heritage Walk,Footwear,Athleisure Sneakers,128.0,0.409,Value,True,False
HRW-0045,Heritage Walk CloudSoft Sandals,Heritage Walk,Footwear,Sandals,216.0,0.657,Premium,False,False
UBE-0001,UrbanEase AirLite Canvas Sneakers,MetroStride,Footwear,Running Shoes,350.0,0.619,Mid-Market,True,False
UBE-0002,UrbanEase Breeze Canvas Sneakers,MetroStride,Footwear,Workwear Shoes,520.0,0.538,Premium,True,False
UBE-0003,UrbanEase SunCore Sandals,MetroStride,Footwear,Sandals,345.0,0.662,Mid-Market,False,False
UBE-0004,UrbanEase Minimal Leather Shoes,MetroStride,Footwear,Canvas Sneakers,575.0,0.797,Premium,True,True
UBE-0005,UrbanEase CloudSoft Canvas Sneakers,MetroStride,Footwear,Running Shoes,400.0,0.721,Mid-Market,False,False
UBE-0006,UrbanEase Featherweight Workwear Shoes,MetroStride,Footwear,Sandals,532.0,0.576,Premium,True,False
UBE-0007,UrbanEase Classic Athleisure Sneakers,MetroStride,Footwear,Workwear Shoes,404.0,0.54,Mid-Market,False,False
UBE-0008,UrbanEase New Season Athleisure Sneakers,MetroStride,Footwear,Sandals,348.0,0.944,Mid-Market,False,False
UBE-0009,UrbanEase Everyday Skate Shoes,MetroStride,Footwear,Boots,309.0,0.898,Mid-Market,False,False
UBE-0010,UrbanEase Comfort Fit Running Shoes,MetroStride,Footwear,Athleisure Sneakers,153.0,0.559,Value,False,False
UBE-0011,UrbanEase Urban Skate Shoes,MetroStride,Footwear,Boots,344.0,0.521,Mid-Market,False,False
UBE-0012,UrbanEase Lumen Athleisure Sneakers,MetroStride,Footwear,Boots,229.0,0.414,Value,True,False
UBE-0013,UrbanEase Breathable Canvas Sneakers,MetroStride,Footwear,Sandals,279.0,0.328,Mid-Market,False,False
UBE-0014,UrbanEase GripPro Leather Shoes,MetroStride,Footwear,Skate Shoes,455.0,0.23,Premium,False,False
UBE-0015,UrbanEase CushionFlex Athleisure Sneakers,MetroStride,Footwear,Athleisure Sneakers,314.0,0.541,Mid-Market,False,False
UBE-0016,UrbanEase Trail Ready Workwear Shoes,MetroStride,Footwear,Running Shoes,130.0,0.545,Value,False,False
UBE-0017,UrbanEase Limited Workwear Shoes,MetroStride,Footwear,Leather Shoes,182.0,0.808,Value,False,False
UBE-0018,UrbanEase Vintage Athleisure Sneakers,MetroStride,Footwear,Boots,511.0,0.552,Premium,False,True
UBE-0019,UrbanEase TechFeel Athleisure Sneakers,MetroStride,Footwear,Skate Shoes,373.0,0.702,Mid-Market,False,False
UBE-0020,UrbanEase Durable Boots,MetroStride,Footwear,Running Shoes,460.0,0.57,Premium,False,False
UBE-0021,UrbanEase AirLite Running Shoes,MetroStride,Footwear,Running Shoes,444.0,0.734,Premium,True,True
UBE-0022,UrbanEase Breeze Sandals,MetroStride,Footwear,Workwear Shoes,157.0,0.141,Value,False,False
UBE-0023,UrbanEase SunCore Sandals,MetroStride,Footwear,Skate Shoes,227.0,0.829,Value,False,False
UBE-0024,UrbanEase Minimal Athleisure Sneakers,MetroStride,Footwear,Running Shoes,469.0,0.825,Premium,True,False
UBE-0025,UrbanEase CloudSoft Running Shoes,MetroStride,Footwear,Running Shoes,477.0,0.654,Premium,False,False
UBE-0026,UrbanEase Featherweight Workwear Shoes,MetroStride,Footwear,Sandals,397.0,0.829,Mid-Market,False,False
UBE-0027,UrbanEase Classic Canvas Sneakers,MetroStride,Footwear,Running Shoes,301.0,0.779,Mid-Market,False,True
UBE-0028,UrbanEase New Season Athleisure Sneakers,MetroStride,Footwear,Skate Shoes,526.0,0.672,Premium,False,False
UBE-0029,UrbanEase Everyday Boots,MetroStride,Footwear,Workwear Shoes,586.0,0.596,Premium,True,False
UBE-0030,UrbanEase Comfort Fit Sandals,MetroStride,Footwear,Canvas Sneakers,388.0,0.683,Mid-Market,True,False
UBE-0031,UrbanEase Urban Athleisure Sneakers,MetroStride,Footwear,Canvas Sneakers,408.0,0.633,Mid-Market,False,False
UBE-0032,UrbanEase Lumen Skate Shoes,MetroStride,Footwear,Running Shoes,172.0,0.336,Value,False,False
UBE-0033,UrbanEase Breathable Running Shoes,MetroStride,Footwear,Running Shoes,312.0,0.737,Mid-Market,False,False
UBE-0034,UrbanEase GripPro Canvas Sneakers,MetroStride,Footwear,Canvas Sneakers,304.0,0.515,Mid-Market,False,False
UBE-0035,UrbanEase CushionFlex Skate Shoes,MetroStride,Footwear,Sandals,427.0,0.754,Mid-Market,False,False
UBE-0036,UrbanEase Trail Ready Athleisure Sneakers,MetroStride,Footwear,Boots,239.0,0.771,Value,False,False
UBE-0037,UrbanEase Limited Workwear Shoes,MetroStride,Footwear,Leather Shoes,357.0,0.758,Mid-Market,False,False
UBE-0038,UrbanEase Vintage Running Shoes,MetroStride,Footwear,Canvas Sneakers,554.0,0.559,Premium,False,False
UBE-0039,UrbanEase TechFeel Sandals,MetroStride,Footwear,Boots,283.0,0.696,Mid-Market,False,False
UBE-0040,UrbanEase Durable Skate Shoes,MetroStride,Footwear,Skate Shoes,359.0,0.874,Mid-Market,False,False
UBE-0041,UrbanEase AirLite Skate Shoes,MetroStride,Footwear,Boots,164.0,0.692,Value,False,False
UBE-0042,UrbanEase Breeze Canvas Sneakers,MetroStride,Footwear,Leather Shoes,533.0,0.696,Premium,False,True
MTS-0043,MetroStride SunCore Boots,MetroStride,Footwear,Boots,523.0,0.61,Premium,False,False
MTS-0044,MetroStride Minimal Leather Shoes,MetroStride,Footwear,Leather Shoes,345.0,0.586,Mid-Market,False,False
MTS-0045,MetroStride CloudSoft Leather Shoes,MetroStride,Footwear,Leather Shoes,261.0,0.377,Value,False,False
MTS-0046,MetroStride Featherweight Workwear Shoes,MetroStride,Footwear,Workwear Shoes,533.0,0.537,Premium,False,True
MTS-0047,MetroStride Classic Workwear Shoes,MetroStride,Footwear,Workwear Shoes,316.0,0.424,Mid-Market,False,True
MTS-0048,MetroStride New Season Skate Shoes,MetroStride,Footwear,Skate Shoes,199.0,0.439,Value,False,False
MTS-0049,MetroStride Everyday Leather Shoes,MetroStride,Footwear,Leather Shoes,444.0,0.646,Premium,False,False
MTS-0050,MetroStride Comfort Fit Canvas Sneakers,MetroStride,Footwear,Canvas Sneakers,411.0,0.577,Mid-Market,False,False
MTS-0051,MetroStride Urban Workwear Shoes,MetroStride,Footwear,Workwear Shoes,433.0,0.536,Mid-Market,False,True
MTS-0052,MetroStride Lumen Sandals,MetroStride,Footwear,Sandals,314.0,0.784,Mid-Market,False,False
MTS-0053,MetroStride Breathable Athleisure Sneakers,MetroStride,Footwear,Athleisure Sneakers,361.0,0.606,Mid-Market,True,False
MTS-0054,MetroStride GripPro Canvas Sneakers,MetroStride,Footwear,Canvas Sneakers,280.0,0.615,Mid-Market,False,False
MTS-0055,MetroStride CushionFlex Workwear Shoes,MetroStride,Footwear,Workwear Shoes,337.0,0.509,Mid-Market,True,False
MTS-0056,MetroStride Trail Ready Athleisure Sneakers,MetroStride,Footwear,Athleisure Sneakers,444.0,0.849,Premium,False,True
MTS-0057,MetroStride Limited Skate Shoes,MetroStride,Footwear,Skate Shoes,422.0,0.67,Mid-Market,False,True
MTS-0058,MetroStride Vintage Canvas Sneakers,MetroStride,Footwear,Canvas Sneakers,272.0,0.492,Mid-Market,False,False
MTS-0059,MetroStride TechFeel Running Shoes,MetroStride,Footwear,Running Shoes,319.0,0.548,Mid-Market,False,False
MTS-0060,MetroStride Durable Athleisure Sneakers,MetroStride,Footwear,Athleisure Sneakers,140.0,0.618,Value,False,True
CRW-0001,CrimsonWing AirLite Boots,CrimsonWing,Footwear,Boots,220.0,0.638,Value,False,False
CRW-0002,CrimsonWing Breeze Workwear Shoes,CrimsonWing,Footwear,Workwear Shoes,422.0,0.423,Premium,False,False
CRW-0003,CrimsonWing SunCore Leather Shoes,CrimsonWing,Footwear,Leather Shoes,227.0,0.492,Value,False,False
CRW-0004,CrimsonWing Minimal Workwear Shoes,CrimsonWing,Footwear,Workwear Shoes,151.0,0.706,Value,False,False
CRW-0005,CrimsonWing CloudSoft Skate Shoes,CrimsonWing,Footwear,Skate Shoes,439.0,0.885,Premium,False,True
CRW-0006,CrimsonWing Featherweight Leather Shoes,CrimsonWing,Footwear,Leather Shoes,186.0,0.314,Value,False,True
CRW-0007,CrimsonWing Classic Boots,CrimsonWing,Footwear,Boots,392.0,0.59,Mid-Market,False,False
CRW-0008,CrimsonWing New Season Workwear Shoes,CrimsonWing,Footwear,Workwear Shoes,332.0,0.832,Mid-Market,False,False
CRW-0009,CrimsonWing Everyday Leather Shoes,CrimsonWing,Footwear,Leather Shoes,210.0,0.62,Value,False,False
CRW-0010,CrimsonWing Comfort Fit Skate Shoes,CrimsonWing,Footwear,Skate Shoes,319.0,0.776,Mid-Market,True,False
CRW-0011,CrimsonWing Urban Running Shoes,CrimsonWing,Footwear,Running Shoes,511.0,0.889,Premium,False,True
CRW-0012,CrimsonWing Lumen Skate Shoes,CrimsonWing,Footwear,Skate Shoes,303.0,0.566,Mid-Market,False,False
CRW-0013,CrimsonWing Breathable Athleisure Sneakers,CrimsonWing,Footwear,Athleisure Sneakers,231.0,0.697,Value,False,False
CRW-0014,CrimsonWing GripPro Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,324.0,0.46,Mid-Market,False,True
CRW-0015,CrimsonWing CushionFlex Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,223.0,0.251,Value,False,False
CRW-0016,CrimsonWing Trail Ready Running Shoes,CrimsonWing,Footwear,Running Shoes,344.0,0.678,Mid-Market,False,False
CRW-0017,CrimsonWing Limited Sandals,CrimsonWing,Footwear,Sandals,322.0,0.623,Mid-Market,False,False
CRW-0018,CrimsonWing Vintage Leather Shoes,CrimsonWing,Footwear,Leather Shoes,447.0,0.42,Premium,False,False
CRW-0019,CrimsonWing TechFeel Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,193.0,0.785,Value,False,False
CRW-0020,CrimsonWing Durable Leather Shoes,CrimsonWing,Footwear,Leather Shoes,271.0,0.455,Mid-Market,True,False
CRW-0021,CrimsonWing AirLite Sandals,CrimsonWing,Footwear,Sandals,347.0,0.846,Mid-Market,False,False
CRW-0022,CrimsonWing Breeze Leather Shoes,CrimsonWing,Footwear,Leather Shoes,221.0,0.875,Value,False,False
CRW-0023,CrimsonWing SunCore Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,370.0,0.279,Mid-Market,False,False
CRW-0024,CrimsonWing Minimal Running Shoes,CrimsonWing,Footwear,Running Shoes,538.0,0.863,Premium,False,False
CRW-0025,CrimsonWing CloudSoft Leather Shoes,CrimsonWing,Footwear,Leather Shoes,527.0,0.558,Premium,False,True
CRW-0026,CrimsonWing Featherweight Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,226.0,0.714,Value,False,False
CRW-0027,CrimsonWing Classic Skate Shoes,CrimsonWing,Footwear,Skate Shoes,468.0,0.623,Premium,False,False
CRW-0028,CrimsonWing New Season Skate Shoes,CrimsonWing,Footwear,Skate Shoes,150.0,0.575,Value,False,False
CRW-0029,CrimsonWing Everyday Leather Shoes,CrimsonWing,Footwear,Leather Shoes,501.0,0.342,Premium,True,False
CRW-0030,CrimsonWing Comfort Fit Skate Shoes,CrimsonWing,Footwear,Skate Shoes,119.0,0.593,Value,False,False
CRW-0031,CrimsonWing Urban Boots,CrimsonWing,Footwear,Boots,221.0,0.533,Value,False,False
CRW-0032,CrimsonWing Lumen Leather Shoes,CrimsonWing,Footwear,Leather Shoes,494.0,0.632,Premium,False,False
CRW-0033,CrimsonWing Breathable Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,165.0,0.751,Value,False,False
CRW-0034,CrimsonWing GripPro Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,527.0,0.71,Premium,False,False
CRW-0035,CrimsonWing CushionFlex Athleisure Sneakers,CrimsonWing,Footwear,Athleisure Sneakers,243.0,0.875,Value,False,True
CRW-0036,CrimsonWing Trail Ready Leather Shoes,CrimsonWing,Footwear,Leather Shoes,359.0,0.557,Mid-Market,False,False
CRW-0037,CrimsonWing Limited Running Shoes,CrimsonWing,Footwear,Running Shoes,528.0,0.63,Premium,False,False
CRW-0038,CrimsonWing Vintage Leather Shoes,CrimsonWing,Footwear,Leather Shoes,206.0,0.544,Value,False,False
CRW-0039,CrimsonWing TechFeel Leather Shoes,CrimsonWing,Footwear,Leather Shoes,166.0,0.454,Value,False,False
CRW-0040,CrimsonWing Durable Athleisure Sneakers,CrimsonWing,Footwear,Athleisure Sneakers,148.0,0.821,Value,False,False
CRW-0041,CrimsonWing AirLite Skate Shoes,CrimsonWing,Footwear,Skate Shoes,259.0,0.587,Mid-Market,False,False
CRW-0042,CrimsonWing Breeze Workwear Shoes,CrimsonWing,Footwear,Workwear Shoes,194.0,0.915,Value,False,False
CRW-0043,CrimsonWing SunCore Sandals,CrimsonWing,Footwear,Sandals,277.0,0.861,Mid-Market,False,False
CRW-0044,CrimsonWing Minimal Boots,CrimsonWing,Footwear,Boots,390.0,0.82,Mid-Market,False,False
CRW-0045,CrimsonWing CloudSoft Boots,CrimsonWing,Footwear,Boots,538.0,0.695,Premium,False,False
CRW-0046,CrimsonWing Featherweight Workwear Shoes,CrimsonWing,Footwear,Workwear Shoes,124.0,0.614,Value,False,False
CRW-0047,CrimsonWing Classic Skate Shoes,CrimsonWing,Footwear,Skate Shoes,311.0,0.311,Mid-Market,False,False
CRW-0048,CrimsonWing New Season Workwear Shoes,CrimsonWing,Footwear,Workwear Shoes,491.0,0.697,Premium,False,False
CRW-0049,CrimsonWing Everyday Sandals,CrimsonWing,Footwear,Sandals,171.0,0.527,Value,False,False
CRW-0050,CrimsonWing Comfort Fit Running Shoes,CrimsonWing,Footwear,Running Shoes,241.0,0.559,Value,False,False
CRW-0051,CrimsonWing Urban Boots,CrimsonWing,Footwear,Boots,500.0,0.877,Premium,True,False
CRW-0052,CrimsonWing Lumen Leather Shoes,CrimsonWing,Footwear,Leather Shoes,216.0,0.687,Value,False,False
CRW-0053,CrimsonWing Breathable Athleisure Sneakers,CrimsonWing,Footwear,Athleisure Sneakers,354.0,0.652,Mid-Market,False,False
CRW-0054,CrimsonWing GripPro Skate Shoes,CrimsonWing,Footwear,Skate Shoes,228.0,0.721,Value,False,False
CRW-0055,CrimsonWing CushionFlex Canvas Sneakers,CrimsonWing,Footwear,Canvas Sneakers,330.0,0.622,Mid-Market,False,False
UBE-0001,UrbanEase AirLite Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,478.0,0.451,Premium,False,False
UBE-0002,UrbanEase Breeze Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,317.0,0.496,Mid-Market,False,False
UBE-0003,UrbanEase SunCore Sandals,UrbanEase,Footwear,Sandals,299.0,0.55,Mid-Market,True,False
UBE-0004,UrbanEase Minimal Leather Shoes,UrbanEase,Footwear,Leather Shoes,168.0,0.6,Value,False,False
UBE-0005,UrbanEase CloudSoft Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,493.0,0.391,Premium,False,False
